Compound,Concentration,Hour,Species,Variant,Value
PLX3397,20000.00,0,Human,hWT,2120.917015
PLX3397,6666.67,0,Human,hWT,2184.689159
PLX3397,2222.22,0,Human,hWT,2119.062051
PLX3397,740.74,0,Human,hWT,2012.543059
PLX3397,246.91,0,Human,hWT,2185.212211
PLX3397,82.30,0,Human,hWT,2286.219722
PLX3397,27.43,0,Human,hWT,2042.797144
PLX3397,9.14,0,Human,hWT,2159.57376
PLX3397,3.05,0,Human,hWT,2115.613027
PLX3397,1.02,0,Human,hWT,2087.940803
PLX3397,20000.00,0,Human,hWT,1952.001571
PLX3397,6666.67,0,Human,hWT,2335.199817
PLX3397,2222.22,0,Human,hWT,2280.177322
PLX3397,740.74,0,Human,hWT,2122.994759
PLX3397,246.91,0,Human,hWT,2309.235405
PLX3397,82.30,0,Human,hWT,2216.085917
PLX3397,27.43,0,Human,hWT,2123.112734
PLX3397,9.14,0,Human,hWT,2152.446956
PLX3397,3.05,0,Human,hWT,2311.179047
PLX3397,1.02,0,Human,hWT,1854.583835
PLX3397,20000.00,0,Human,hWT,2048.561316
PLX3397,6666.67,0,Human,hWT,2372.710632
PLX3397,2222.22,0,Human,hWT,2183.090236
PLX3397,740.74,0,Human,hWT,2224.523919
PLX3397,246.91,0,Human,hWT,2357.800433
PLX3397,82.30,0,Human,hWT,2426.372048
PLX3397,27.43,0,Human,hWT,2297.136947
PLX3397,9.14,0,Human,hWT,2236.678387
PLX3397,3.05,0,Human,hWT,2328.282792
PLX3397,1.02,0,Human,hWT,2029.108388
PLX5622,20000.00,0,Human,hWT,1976.525088
PLX5622,6666.67,0,Human,hWT,2398.294581
PLX5622,2222.22,0,Human,hWT,2345.086748
PLX5622,740.74,0,Human,hWT,2395.241084
PLX5622,246.91,0,Human,hWT,2217.885729
PLX5622,82.30,0,Human,hWT,2309.229171
PLX5622,27.43,0,Human,hWT,2282.234881
PLX5622,9.14,0,Human,hWT,2303.629377
PLX5622,3.05,0,Human,hWT,2330.23245
PLX5622,1.02,0,Human,hWT,2072.239238
PLX5622,20000.00,0,Human,hWT,1891.418383
PLX5622,6666.67,0,Human,hWT,2316.070067
PLX5622,2222.22,0,Human,hWT,2198.89155
PLX5622,740.74,0,Human,hWT,2248.467193
PLX5622,246.91,0,Human,hWT,2354.34205
PLX5622,82.30,0,Human,hWT,2310.032674
PLX5622,27.43,0,Human,hWT,2341.690403
PLX5622,9.14,0,Human,hWT,2216.95622
PLX5622,3.05,0,Human,hWT,2554.515509
PLX5622,1.02,0,Human,hWT,1874.926335
PLX5622,20000.00,0,Human,hWT,2059.893849
PLX5622,6666.67,0,Human,hWT,2117.282813
PLX5622,2222.22,0,Human,hWT,2248.919124
PLX5622,740.74,0,Human,hWT,2149.896255
PLX5622,246.91,0,Human,hWT,2294.703112
PLX5622,82.30,0,Human,hWT,2235.027652
PLX5622,27.43,0,Human,hWT,2016.782325
PLX5622,9.14,0,Human,hWT,2035.733634
PLX5622,3.05,0,Human,hWT,2328.631132
PLX5622,1.02,0,Human,hWT,2157.442245
