Compound,Concentration,Hour,Species,Variant,Value
hCSF1,200.00,24,Mouse,mWT,1854.109302
hCSF1,66.67,24,Mouse,mWT,1914.460948
hCSF1,22.22,24,Mouse,mWT,1782.703659
hCSF1,7.41,24,Mouse,mWT,1543.969407
hCSF1,2.47,24,Mouse,mWT,1506.499658
hCSF1,0.82,24,Mouse,mWT,1510.400181
hCSF1,0.27,24,Mouse,mWT,1324.611122
hCSF1,0.09,24,Mouse,mWT,1317.477439
hCSF1,0.03,24,Mouse,mWT,1471.765592
hCSF1,0.01,24,Mouse,mWT,1534.211014
hCSF1,200.00,24,Mouse,mWT,1753.083596
hCSF1,66.67,24,Mouse,mWT,2103.7161
hCSF1,22.22,24,Mouse,mWT,2115.571413
hCSF1,7.41,24,Mouse,mWT,1738.76456
hCSF1,2.47,24,Mouse,mWT,1709.193277
hCSF1,0.82,24,Mouse,mWT,1701.152964
hCSF1,0.27,24,Mouse,mWT,1472.637512
hCSF1,0.09,24,Mouse,mWT,1653.148125
hCSF1,0.03,24,Mouse,mWT,1577.566682
hCSF1,0.01,24,Mouse,mWT,1426.882955
mCSF1,200.00,24,Mouse,mWT,2033.908739
mCSF1,66.67,24,Mouse,mWT,2049.908727
mCSF1,22.22,24,Mouse,mWT,2070.525299
mCSF1,7.41,24,Mouse,mWT,2142.494367
mCSF1,2.47,24,Mouse,mWT,1765.405298
mCSF1,0.82,24,Mouse,mWT,1502.967069
mCSF1,0.27,24,Mouse,mWT,1724.967296
mCSF1,0.09,24,Mouse,mWT,1620.744267
mCSF1,0.03,24,Mouse,mWT,1627.859615
mCSF1,0.01,24,Mouse,mWT,1477.562894
mCSF1,200.00,24,Mouse,mWT,1652.864999
mCSF1,66.67,24,Mouse,mWT,1914.207439
mCSF1,22.22,24,Mouse,mWT,2045.138397
mCSF1,7.41,24,Mouse,mWT,1863.803692
mCSF1,2.47,24,Mouse,mWT,1703.80442
mCSF1,0.82,24,Mouse,mWT,1821.423935
mCSF1,0.27,24,Mouse,mWT,1672.965075
mCSF1,0.09,24,Mouse,mWT,1558.395836
mCSF1,0.03,24,Mouse,mWT,1610.870825
mCSF1,0.01,24,Mouse,mWT,1459.036466
PLX3397,20000.00,24,Mouse,mWT,1377.934104
PLX3397,6666.67,24,Mouse,mWT,1480.652438
PLX3397,2222.22,24,Mouse,mWT,1294.625095
PLX3397,740.74,24,Mouse,mWT,965.136342
PLX3397,246.91,24,Mouse,mWT,1010.586594
PLX3397,82.30,24,Mouse,mWT,1315.444182
PLX3397,27.43,24,Mouse,mWT,1430.008496
PLX3397,9.14,24,Mouse,mWT,1822.894161
PLX3397,3.05,24,Mouse,mWT,2154.785468
PLX3397,1.02,24,Mouse,mWT,1799.462377
PLX3397,20000.00,24,Mouse,mWT,1286.135222
PLX3397,6666.67,24,Mouse,mWT,1210.242644
PLX3397,2222.22,24,Mouse,mWT,1004.604003
PLX3397,740.74,24,Mouse,mWT,884.249591
PLX3397,246.91,24,Mouse,mWT,745.220137
PLX3397,82.30,24,Mouse,mWT,961.391186
PLX3397,27.43,24,Mouse,mWT,1072.267214
PLX3397,9.14,24,Mouse,mWT,1552.747119
PLX3397,3.05,24,Mouse,mWT,1967.383068
PLX3397,1.02,24,Mouse,mWT,2113.044008
